split,source_image,source_xml,yolo_image,yolo_label,num_boxes,width,height
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00038_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00038_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00038_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00038_extra.txt,8,922,325
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00039_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00039_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00039_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00039_1.txt,8,330,115
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00040_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00040_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00040_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00040_1.txt,8,683,230
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00041.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00041.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00041.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00041.txt,8,1291,286
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00042.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00042.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00042.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00042.txt,8,1400,398
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00044.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00044.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00044.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00044.txt,8,165,63
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00045_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00045_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00045_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00045_extra.txt,8,602,180
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00046_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00046_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00046_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00046_1.txt,8,613,248
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00047_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00047_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00047_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00047_1.txt,8,146,46
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00048.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00048.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00048.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00048.txt,8,83,21
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00049.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00049.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00049.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00049.txt,8,536,128
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00050.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00050.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00050.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00050.txt,8,868,283
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00051.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00051.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00051.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00051.txt,8,114,31
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00052.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00052.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00052.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00052.txt,8,138,33
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00052_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00052_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00052_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00052_extra.txt,8,138,33
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00053_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00053_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00053_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00053_1.txt,8,83,26
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00054_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00054_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00054_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00054_1.txt,8,519,137
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00055.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00055.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00055.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00055.txt,8,567,210
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00056.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00056.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00056.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00056.txt,8,99,20
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00057.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00057.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00057.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00057.txt,8,83,20
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00058.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00058.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00058.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00058.txt,8,607,170
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00058_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00058_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00058_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00058_extra.txt,8,491,169
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00059.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00059.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00059.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00059.txt,8,136,44
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00060.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00060.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00060.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00060.txt,8,208,74
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00060_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00060_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00060_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00060_extra.txt,8,394,196
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00061.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00061.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00061.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00061.txt,8,292,67
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00061_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00061_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00061_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00061_1.txt,8,769,293
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00062.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00062.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00062.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00062.txt,8,360,131
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00062_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00062_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00062_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00062_extra.txt,8,360,131
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00063_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00063_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00063_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00063_1.txt,8,190,117
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00064_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00064_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00064_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00064_1.txt,8,535,112
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00065.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00065.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00065.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00065.txt,8,366,184
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00066_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00066_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00066_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00066_extra.txt,8,482,178
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00067.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00067.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00067.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00067.txt,8,134,29
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00068.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00068.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00068.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00068.txt,8,376,181
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00068_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00068_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00068_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00068_extra.txt,8,98,29
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00069_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00069_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00069_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00069_1.txt,8,765,420
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00070.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00070.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00070.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00070.txt,8,272,62
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00071.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00071.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00071.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00071.txt,8,384,92
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00072.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00072.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00072.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00072.txt,8,237,130
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00072_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00072_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00072_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00072_extra.txt,8,237,130
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00074.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00074.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00074.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00074.txt,8,406,153
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00074_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00074_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00074_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00074_1.txt,8,462,139
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00074_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00074_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00074_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00074_extra.txt,8,406,153
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00075.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00075.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00075.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00075.txt,8,480,115
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00075_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00075_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00075_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00075_1.txt,8,182,51
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00076.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00076.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00076.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00076.txt,8,302,70
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00076_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/00076_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/00076_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/00076_1.txt,8,460,162
